lakecode,lakename,command_id,command_name,datatime,value1,value2
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 01:00:00,509.15,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 02:00:00,509.21,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 03:00:00,509.28,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 04:00:00,509.37,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 05:00:00,509.47,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 06:00:00,509.57,
4AB3F3C8-D7F4-44AA-897C-E93BDCFA1DCC,Ka Nak,425850,Mực nước,07/11/2025 07:00:00,509.67,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,31/10/2025 07:00:00,506.84,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,31/10/2025 13:00:00,506.95,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,31/10/2025 17:00:00,507.02,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,01/11/2025 07:00:00,507.24,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,01/11/2025 13:00:00,507.35,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,01/11/2025 17:00:00,507.4,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,02/11/2025 07:00:00,507.66,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,02/11/2025 13:00:00,507.85,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,02/11/2025 17:00:00,507.96,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,03/11/2025 07:00:00,508.37,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,03/11/2025 13:00:00,508.52,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,03/11/2025 17:00:00,508.6,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,04/11/2025 07:00:00,508.86,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,04/11/2025 13:00:00,508.95,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,04/11/2025 17:00:00,508.98,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,05/11/2025 07:00:00,509.1,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,05/11/2025 13:00:00,509.15,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,05/11/2025 17:00:00,509.17,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 07:00:00,509.2,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 13:00:00,509.05,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 17:00:00,509.01,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 18:00:00,509.01,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 19:00:00,509.01,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 20:00:00,509.02,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 21:00:00,509.04,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 22:00:00,509.07,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,06/11/2025 23:00:00,509.09,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,07/11/2025 00:00:00,509.1,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,07/11/2025 01:00:00,509.15,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,07/11/2025 02:00:00,509.21,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,07/11/2025 03:00:00,509.28,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,07/11/2025 04:00:00,509.37,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,07/11/2025 05:00:00,509.47,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,07/11/2025 06:00:00,509.57,
73bb8be6-bbd6-4042-8360-30abdced336a,Ia M’lá,425850,Mực nước,07/11/2025 07:00:00,509.67,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,31/10/2025 07:00:00,506.84,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,31/10/2025 13:00:00,506.95,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,31/10/2025 17:00:00,507.02,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,01/11/2025 07:00:00,507.24,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,01/11/2025 13:00:00,507.35,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,01/11/2025 17:00:00,507.4,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,02/11/2025 07:00:00,507.66,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,02/11/2025 13:00:00,507.85,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,02/11/2025 17:00:00,507.96,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,03/11/2025 07:00:00,508.37,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,03/11/2025 13:00:00,508.52,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,03/11/2025 17:00:00,508.6,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,04/11/2025 07:00:00,508.86,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,04/11/2025 13:00:00,508.95,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,04/11/2025 17:00:00,508.98,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,05/11/2025 07:00:00,509.1,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,05/11/2025 13:00:00,509.15,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,05/11/2025 17:00:00,509.17,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 07:00:00,509.2,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 13:00:00,509.05,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 17:00:00,509.01,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 18:00:00,509.01,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 19:00:00,509.01,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 20:00:00,509.02,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 21:00:00,509.04,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 22:00:00,509.07,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,06/11/2025 23:00:00,509.09,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,07/11/2025 00:00:00,509.1,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,07/11/2025 01:00:00,509.15,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,07/11/2025 02:00:00,509.21,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,07/11/2025 03:00:00,509.28,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,07/11/2025 04:00:00,509.37,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,07/11/2025 05:00:00,509.47,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,07/11/2025 06:00:00,509.57,
7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,425850,Mực nước,07/11/2025 07:00:00,509.67,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,31/10/2025 07:00:00,506.84,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,31/10/2025 13:00:00,506.95,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,31/10/2025 17:00:00,507.02,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,01/11/2025 07:00:00,507.24,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,01/11/2025 13:00:00,507.35,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,01/11/2025 17:00:00,507.4,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,02/11/2025 07:00:00,507.66,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,02/11/2025 13:00:00,507.85,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,02/11/2025 17:00:00,507.96,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,03/11/2025 07:00:00,508.37,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,03/11/2025 13:00:00,508.52,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,03/11/2025 17:00:00,508.6,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,04/11/2025 07:00:00,508.86,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,04/11/2025 13:00:00,508.95,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,04/11/2025 17:00:00,508.98,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,05/11/2025 07:00:00,509.1,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,05/11/2025 13:00:00,509.15,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,05/11/2025 17:00:00,509.17,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 07:00:00,509.2,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 13:00:00,509.05,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 17:00:00,509.01,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 18:00:00,509.01,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 19:00:00,509.01,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 20:00:00,509.02,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 21:00:00,509.04,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 22:00:00,509.07,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,06/11/2025 23:00:00,509.09,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,07/11/2025 00:00:00,509.1,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,07/11/2025 01:00:00,509.15,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,07/11/2025 02:00:00,509.21,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,07/11/2025 03:00:00,509.28,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,07/11/2025 04:00:00,509.37,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,07/11/2025 05:00:00,509.47,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,07/11/2025 06:00:00,509.57,
9CBE33CD-5CFB-4CB9-BAEB-59147A825DF0,Ayun Hạ,425850,Mực nước,07/11/2025 07:00:00,509.67,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,31/10/2025 07:00:00,506.84,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,31/10/2025 13:00:00,506.95,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,31/10/2025 17:00:00,507.02,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,01/11/2025 07:00:00,507.24,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,01/11/2025 13:00:00,507.35,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,01/11/2025 17:00:00,507.4,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,02/11/2025 07:00:00,507.66,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,02/11/2025 13:00:00,507.85,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,02/11/2025 17:00:00,507.96,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,03/11/2025 07:00:00,508.37,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,03/11/2025 13:00:00,508.52,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,03/11/2025 17:00:00,508.6,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,04/11/2025 07:00:00,508.86,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,04/11/2025 13:00:00,508.95,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,04/11/2025 17:00:00,508.98,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,05/11/2025 07:00:00,509.1,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,05/11/2025 13:00:00,509.15,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,05/11/2025 17:00:00,509.17,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 07:00:00,509.2,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 13:00:00,509.05,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 17:00:00,509.01,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 18:00:00,509.01,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 19:00:00,509.01,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 20:00:00,509.02,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 21:00:00,509.04,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 22:00:00,509.07,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,06/11/2025 23:00:00,509.09,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,07/11/2025 00:00:00,509.1,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,07/11/2025 01:00:00,509.15,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,07/11/2025 02:00:00,509.21,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,07/11/2025 03:00:00,509.28,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,07/11/2025 04:00:00,509.37,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,07/11/2025 05:00:00,509.47,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,07/11/2025 06:00:00,509.57,
D0C28BB9-FE47-4BC2-B0DB-445038C1D1C5,Sông Hinh,425850,Mực nước,07/11/2025 07:00:00,509.67,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,31/10/2025 07:00:00,506.84,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,31/10/2025 13:00:00,506.95,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,31/10/2025 17:00:00,507.02,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,01/11/2025 07:00:00,507.24,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,01/11/2025 13:00:00,507.35,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,01/11/2025 17:00:00,507.4,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,02/11/2025 07:00:00,507.66,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,02/11/2025 13:00:00,507.85,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,02/11/2025 17:00:00,507.96,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,03/11/2025 07:00:00,508.37,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,03/11/2025 13:00:00,508.52,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,03/11/2025 17:00:00,508.6,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,04/11/2025 07:00:00,508.86,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,04/11/2025 13:00:00,508.95,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,04/11/2025 17:00:00,508.98,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,05/11/2025 07:00:00,509.1,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,05/11/2025 13:00:00,509.15,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,05/11/2025 17:00:00,509.17,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 07:00:00,509.2,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 13:00:00,509.05,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 17:00:00,509.01,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 18:00:00,509.01,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 19:00:00,509.01,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 20:00:00,509.02,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 21:00:00,509.04,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 22:00:00,509.07,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,06/11/2025 23:00:00,509.09,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,07/11/2025 00:00:00,509.1,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,07/11/2025 01:00:00,509.15,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,07/11/2025 02:00:00,509.21,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,07/11/2025 03:00:00,509.28,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,07/11/2025 04:00:00,509.37,
9BFF6E76-94E2-4233-B659-258D74A1295F,Trà Xom 1,425850,Mực nước,07/11/2025 05:00:00,509.47,
