Mã trạm,Trạm,Tên tỉnh,Tên sông,Mực nước (cm),Cảnh báo,Cảnh báo value (0-4),BĐ1 (m),BĐ2 (m),BĐ3 (m),Mực nước lịch sử (m),Năm lũ lịch sử,Thời gian (GMT+7),Start time (GMT+7),End time (GMT+7),x,y
69718,Giang Sơn,Đắk Lắk,Krông Ana,41942.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,06/11/2025 07:00,06/11/2025 04:00,06/11/2025 07:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41941.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,06/11/2025 10:00,06/11/2025 07:00,06/11/2025 10:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41941.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,06/11/2025 13:00,06/11/2025 10:00,06/11/2025 13:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41945.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,06/11/2025 16:00,06/11/2025 13:00,06/11/2025 16:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41956.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,06/11/2025 19:00,06/11/2025 16:00,06/11/2025 19:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,42005.0,Trên BĐ1,1.0,420.0,422.0,424.0,429.19,1998,07/11/2025 01:00,06/11/2025 19:00,07/11/2025 01:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,42031.0,Trên BĐ1,1.0,420.0,422.0,424.0,429.19,1998,07/11/2025 04:00,07/11/2025 01:00,07/11/2025 04:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,42057.0,Trên BĐ1,1.0,420.0,422.0,424.0,429.19,1998,07/11/2025 07:00,07/11/2025 04:00,07/11/2025 07:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,,Không có dữ liệu,,420.0,422.0,424.0,429.19,1998,07/11/2025 08:00,07/11/2025 07:00,07/11/2025 08:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41988.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,31/10/2025 01:00,31/10/2025 01:00,31/10/2025 01:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41986.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,31/10/2025 04:00,31/10/2025 01:00,31/10/2025 04:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41984.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,31/10/2025 07:00,31/10/2025 04:00,31/10/2025 07:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41983.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,31/10/2025 10:00,31/10/2025 07:00,31/10/2025 10:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41983.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,31/10/2025 13:00,31/10/2025 10:00,31/10/2025 13:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41983.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,31/10/2025 16:00,31/10/2025 13:00,31/10/2025 16:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41983.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,31/10/2025 19:00,31/10/2025 16:00,31/10/2025 19:00,108.19999694824219,12.5
69718,Giang Sơn,Đắk Lắk,Krông Ana,41983.0,Bình thường,0.0,420.0,422.0,424.0,429.19,1998,01/11/2025 01:00,31/10/2025 19:00,01/11/2025 01:00,108.19999694824219,12.5
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,372.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 01:00,01/11/2025 00:00,01/11/2025 01:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,384.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 02:00,01/11/2025 01:00,01/11/2025 02:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,392.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 03:00,01/11/2025 02:00,01/11/2025 03:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,400.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 04:00,01/11/2025 03:00,01/11/2025 04:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,413.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 05:00,01/11/2025 04:00,01/11/2025 05:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,428.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 06:00,01/11/2025 05:00,01/11/2025 06:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,448.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 07:00,01/11/2025 06:00,01/11/2025 07:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,469.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 08:00,01/11/2025 07:00,01/11/2025 08:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,491.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 09:00,01/11/2025 08:00,01/11/2025 09:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,501.0,Trên BĐ2,2.0,3.5,5.0,6.5,8.76,2013,01/11/2025 10:00,01/11/2025 09:00,01/11/2025 10:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,506.0,Trên BĐ2,2.0,3.5,5.0,6.5,8.76,2013,01/11/2025 11:00,01/11/2025 10:00,01/11/2025 11:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,511.0,Trên BĐ2,2.0,3.5,5.0,6.5,8.76,2013,01/11/2025 12:00,01/11/2025 11:00,01/11/2025 12:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,519.0,Trên BĐ2,2.0,3.5,5.0,6.5,8.76,2013,01/11/2025 13:00,01/11/2025 12:00,01/11/2025 13:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,525.0,Trên BĐ2,2.0,3.5,5.0,6.5,8.76,2013,01/11/2025 14:00,01/11/2025 13:00,01/11/2025 14:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,522.0,Trên BĐ2,2.0,3.5,5.0,6.5,8.76,2013,01/11/2025 15:00,01/11/2025 14:00,01/11/2025 15:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,513.0,Trên BĐ2,2.0,3.5,5.0,6.5,8.76,2013,01/11/2025 16:00,01/11/2025 15:00,01/11/2025 16:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,498.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 17:00,01/11/2025 16:00,01/11/2025 17:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,479.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 18:00,01/11/2025 17:00,01/11/2025 18:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,459.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 19:00,01/11/2025 18:00,01/11/2025 19:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,440.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 20:00,01/11/2025 19:00,01/11/2025 20:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,424.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 21:00,01/11/2025 20:00,01/11/2025 21:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,411.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 22:00,01/11/2025 21:00,01/11/2025 22:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,398.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,01/11/2025 23:00,01/11/2025 22:00,01/11/2025 23:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,375.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 01:00,01/11/2025 23:00,02/11/2025 01:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,367.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 02:00,02/11/2025 01:00,02/11/2025 02:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,357.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 03:00,02/11/2025 02:00,02/11/2025 03:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,350.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 04:00,02/11/2025 03:00,02/11/2025 04:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,351.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 05:00,02/11/2025 04:00,02/11/2025 05:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,363.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 06:00,02/11/2025 05:00,02/11/2025 06:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,410.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 08:00,02/11/2025 06:00,02/11/2025 08:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,427.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 09:00,02/11/2025 08:00,02/11/2025 09:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,438.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 10:00,02/11/2025 09:00,02/11/2025 10:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,441.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 11:00,02/11/2025 10:00,02/11/2025 11:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,444.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 12:00,02/11/2025 11:00,02/11/2025 12:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,443.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 13:00,02/11/2025 12:00,02/11/2025 13:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,444.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 14:00,02/11/2025 13:00,02/11/2025 14:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,443.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 15:00,02/11/2025 14:00,02/11/2025 15:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,441.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 16:00,02/11/2025 15:00,02/11/2025 16:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,437.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 17:00,02/11/2025 16:00,02/11/2025 17:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,431.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 18:00,02/11/2025 17:00,02/11/2025 18:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,426.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 19:00,02/11/2025 18:00,02/11/2025 19:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,424.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 20:00,02/11/2025 19:00,02/11/2025 20:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,426.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 21:00,02/11/2025 20:00,02/11/2025 21:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,430.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 22:00,02/11/2025 21:00,02/11/2025 22:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,434.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,02/11/2025 23:00,02/11/2025 22:00,02/11/2025 23:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,436.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 00:00,02/11/2025 23:00,03/11/2025 00:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,436.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 01:00,03/11/2025 00:00,03/11/2025 01:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,433.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 02:00,03/11/2025 01:00,03/11/2025 02:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,428.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 03:00,03/11/2025 02:00,03/11/2025 03:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,421.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 04:00,03/11/2025 03:00,03/11/2025 04:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,411.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 05:00,03/11/2025 04:00,03/11/2025 05:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,399.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 06:00,03/11/2025 05:00,03/11/2025 06:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,387.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 07:00,03/11/2025 06:00,03/11/2025 07:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,375.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 08:00,03/11/2025 07:00,03/11/2025 08:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,363.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 09:00,03/11/2025 08:00,03/11/2025 09:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,353.0,Trên BĐ1,1.0,3.5,5.0,6.5,8.76,2013,03/11/2025 10:00,03/11/2025 09:00,03/11/2025 10:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,346.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 11:00,03/11/2025 10:00,03/11/2025 11:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,340.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 12:00,03/11/2025 11:00,03/11/2025 12:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,337.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 13:00,03/11/2025 12:00,03/11/2025 13:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,335.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 14:00,03/11/2025 13:00,03/11/2025 14:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,335.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 15:00,03/11/2025 14:00,03/11/2025 15:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,336.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 16:00,03/11/2025 15:00,03/11/2025 16:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,336.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 17:00,03/11/2025 16:00,03/11/2025 17:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,334.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 18:00,03/11/2025 17:00,03/11/2025 18:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,328.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 19:00,03/11/2025 18:00,03/11/2025 19:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,318.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 20:00,03/11/2025 19:00,03/11/2025 20:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,308.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 21:00,03/11/2025 20:00,03/11/2025 21:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,298.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 22:00,03/11/2025 21:00,03/11/2025 22:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,289.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,03/11/2025 23:00,03/11/2025 22:00,03/11/2025 23:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,281.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 01:00,03/11/2025 23:00,04/11/2025 01:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,280.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 02:00,04/11/2025 01:00,04/11/2025 02:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,279.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 03:00,04/11/2025 02:00,04/11/2025 03:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,279.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 04:00,04/11/2025 03:00,04/11/2025 04:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,279.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 05:00,04/11/2025 04:00,04/11/2025 05:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,279.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 06:00,04/11/2025 05:00,04/11/2025 06:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,278.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 07:00,04/11/2025 06:00,04/11/2025 07:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,277.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 08:00,04/11/2025 07:00,04/11/2025 08:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,274.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 09:00,04/11/2025 08:00,04/11/2025 09:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,272.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 10:00,04/11/2025 09:00,04/11/2025 10:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,269.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 11:00,04/11/2025 10:00,04/11/2025 11:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,265.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 12:00,04/11/2025 11:00,04/11/2025 12:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,261.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 13:00,04/11/2025 12:00,04/11/2025 13:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,257.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 14:00,04/11/2025 13:00,04/11/2025 14:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,254.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 15:00,04/11/2025 14:00,04/11/2025 15:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,250.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 16:00,04/11/2025 15:00,04/11/2025 16:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,246.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 17:00,04/11/2025 16:00,04/11/2025 17:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,243.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 18:00,04/11/2025 17:00,04/11/2025 18:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,240.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 19:00,04/11/2025 18:00,04/11/2025 19:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,240.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 20:00,04/11/2025 19:00,04/11/2025 20:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,239.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 21:00,04/11/2025 20:00,04/11/2025 21:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,241.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 22:00,04/11/2025 21:00,04/11/2025 22:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,241.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,04/11/2025 23:00,04/11/2025 22:00,04/11/2025 23:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,240.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,05/11/2025 00:00,04/11/2025 23:00,05/11/2025 00:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,240.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,05/11/2025 01:00,05/11/2025 00:00,05/11/2025 01:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,239.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,05/11/2025 02:00,05/11/2025 01:00,05/11/2025 02:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,240.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,05/11/2025 03:00,05/11/2025 02:00,05/11/2025 03:00,108.78299713134766,15.133000373840332
71540,Trà Khúc,Quảng Ngãi,Trà Khúc,240.0,Bình thường,0.0,3.5,5.0,6.5,8.76,2013,05/11/2025 04:00,05/11/2025 03:00,05/11/2025 04:00,108.78299713134766,15.133000373840332
