Mã trạm,Trạm,Tên tỉnh,Tên sông,Mực nước (cm),Cảnh báo,Cảnh báo value (0-4),BĐ1 (m),BĐ2 (m),BĐ3 (m),Mực nước lịch sử (m),Năm lũ lịch sử,Thời gian (GMT+7),Start time (GMT+7),End time (GMT+7),x,y
71559,Phú Lâm,Đắk Lắk,Đà Rằng,39.0,Bình thường,0.0,1.7,2.7,3.7,5.21,1993,31/10/2025 07:00,31/10/2025 01:00,31/10/2025 07:00,109.3239974975586,13.069000244140625
71559,Phú Lâm,Đắk Lắk,Đà Rằng,-10.0,Bình thường,0.0,1.7,2.7,3.7,5.21,1993,31/10/2025 13:00,31/10/2025 07:00,31/10/2025 13:00,109.3239974975586,13.069000244140625
71559,Phú Lâm,Đắk Lắk,Đà Rằng,49.0,Bình thường,0.0,1.7,2.7,3.7,5.21,1993,31/10/2025 19:00,31/10/2025 13:00,31/10/2025 19:00,109.3239974975586,13.069000244140625
71559,Phú Lâm,Đắk Lắk,Đà Rằng,1.0,Bình thường,0.0,1.7,2.7,3.7,5.21,1993,01/11/2025 01:00,31/10/2025 19:00,01/11/2025 01:00,109.3239974975586,13.069000244140625
71708,An Khê,Gia Lai,Ba,40202.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,01/11/2025 04:00,01/11/2025 01:00,01/11/2025 04:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40194.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,01/11/2025 07:00,01/11/2025 04:00,01/11/2025 07:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40192.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,01/11/2025 10:00,01/11/2025 07:00,01/11/2025 10:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40190.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,01/11/2025 13:00,01/11/2025 10:00,01/11/2025 13:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40187.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,01/11/2025 16:00,01/11/2025 13:00,01/11/2025 16:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40185.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,01/11/2025 19:00,01/11/2025 16:00,01/11/2025 19:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40177.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,02/11/2025 01:00,01/11/2025 19:00,02/11/2025 01:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40182.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,02/11/2025 04:00,02/11/2025 01:00,02/11/2025 04:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40192.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,02/11/2025 07:00,02/11/2025 04:00,02/11/2025 07:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40203.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,02/11/2025 10:00,02/11/2025 07:00,02/11/2025 10:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40215.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,02/11/2025 13:00,02/11/2025 10:00,02/11/2025 13:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40221.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,02/11/2025 16:00,02/11/2025 13:00,02/11/2025 16:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40227.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,02/11/2025 19:00,02/11/2025 16:00,02/11/2025 19:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40211.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,03/11/2025 01:00,02/11/2025 19:00,03/11/2025 01:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40220.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,03/11/2025 04:00,03/11/2025 01:00,03/11/2025 04:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40235.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,03/11/2025 07:00,03/11/2025 04:00,03/11/2025 07:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40185.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,03/11/2025 16:00,03/11/2025 07:00,03/11/2025 16:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40182.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,03/11/2025 19:00,03/11/2025 16:00,03/11/2025 19:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40175.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,04/11/2025 01:00,03/11/2025 19:00,04/11/2025 01:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40173.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,04/11/2025 07:00,04/11/2025 01:00,04/11/2025 07:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40170.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,04/11/2025 13:00,04/11/2025 07:00,04/11/2025 13:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40169.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,04/11/2025 19:00,04/11/2025 13:00,04/11/2025 19:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40169.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,05/11/2025 01:00,04/11/2025 19:00,05/11/2025 01:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40168.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,05/11/2025 07:00,05/11/2025 01:00,05/11/2025 07:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40169.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,05/11/2025 13:00,05/11/2025 07:00,05/11/2025 13:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40168.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,05/11/2025 19:00,05/11/2025 13:00,05/11/2025 19:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40168.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 01:00,05/11/2025 19:00,06/11/2025 01:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40200.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 03:00,06/11/2025 01:00,06/11/2025 03:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40275.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 04:00,06/11/2025 03:00,06/11/2025 04:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40382.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 05:00,06/11/2025 04:00,06/11/2025 05:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40396.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 06:00,06/11/2025 05:00,06/11/2025 06:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40353.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 07:00,06/11/2025 06:00,06/11/2025 07:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40303.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 08:00,06/11/2025 07:00,06/11/2025 08:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40270.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 09:00,06/11/2025 08:00,06/11/2025 09:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40255.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 10:00,06/11/2025 09:00,06/11/2025 10:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40268.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 11:00,06/11/2025 10:00,06/11/2025 11:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40293.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 12:00,06/11/2025 11:00,06/11/2025 12:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40342.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 13:00,06/11/2025 12:00,06/11/2025 13:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40331.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 14:00,06/11/2025 13:00,06/11/2025 14:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40381.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 15:00,06/11/2025 14:00,06/11/2025 15:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40409.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 16:00,06/11/2025 15:00,06/11/2025 16:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40415.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 17:00,06/11/2025 16:00,06/11/2025 17:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40427.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 18:00,06/11/2025 17:00,06/11/2025 18:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40443.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,06/11/2025 19:00,06/11/2025 18:00,06/11/2025 19:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40461.0,Trên BĐ1,1.0,404.5,405.5,406.5,410.15,2013,06/11/2025 20:00,06/11/2025 19:00,06/11/2025 20:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40500.0,Trên BĐ1,1.0,404.5,405.5,406.5,410.15,2013,06/11/2025 21:00,06/11/2025 20:00,06/11/2025 21:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40505.0,Trên BĐ1,1.0,404.5,405.5,406.5,410.15,2013,06/11/2025 22:00,06/11/2025 21:00,06/11/2025 22:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40486.0,Trên BĐ1,1.0,404.5,405.5,406.5,410.15,2013,06/11/2025 23:00,06/11/2025 22:00,06/11/2025 23:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40406.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,07/11/2025 01:00,06/11/2025 23:00,07/11/2025 01:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40301.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,07/11/2025 03:00,07/11/2025 01:00,07/11/2025 03:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40260.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,07/11/2025 05:00,07/11/2025 03:00,07/11/2025 05:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40249.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,07/11/2025 07:00,07/11/2025 05:00,07/11/2025 07:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,,Không có dữ liệu,,404.5,405.5,406.5,410.15,2013,07/11/2025 08:00,07/11/2025 07:00,07/11/2025 08:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40181.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,31/10/2025 01:00,31/10/2025 01:00,31/10/2025 01:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40180.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,31/10/2025 07:00,31/10/2025 01:00,31/10/2025 07:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40242.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,31/10/2025 10:00,31/10/2025 07:00,31/10/2025 10:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40269.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,31/10/2025 11:00,31/10/2025 10:00,31/10/2025 11:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40308.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,31/10/2025 12:00,31/10/2025 11:00,31/10/2025 12:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40348.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,31/10/2025 13:00,31/10/2025 12:00,31/10/2025 13:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40248.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,31/10/2025 19:00,31/10/2025 13:00,31/10/2025 19:00,108.66699981689453,13.949999809265137
71708,An Khê,Gia Lai,Ba,40210.0,Bình thường,0.0,404.5,405.5,406.5,410.15,2013,01/11/2025 01:00,31/10/2025 19:00,01/11/2025 01:00,108.66699981689453,13.949999809265137
71709,AyunPa,Gia Lai,Ba,15231.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,01/11/2025 04:00,01/11/2025 01:00,01/11/2025 04:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15227.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,01/11/2025 07:00,01/11/2025 04:00,01/11/2025 07:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15218.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,01/11/2025 10:00,01/11/2025 07:00,01/11/2025 10:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15207.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,01/11/2025 13:00,01/11/2025 10:00,01/11/2025 13:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15195.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,01/11/2025 16:00,01/11/2025 13:00,01/11/2025 16:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15180.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,01/11/2025 19:00,01/11/2025 16:00,01/11/2025 19:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15156.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,02/11/2025 01:00,01/11/2025 19:00,02/11/2025 01:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15142.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,02/11/2025 04:00,02/11/2025 01:00,02/11/2025 04:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15131.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,02/11/2025 07:00,02/11/2025 04:00,02/11/2025 07:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15119.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,02/11/2025 10:00,02/11/2025 07:00,02/11/2025 10:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15107.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,02/11/2025 13:00,02/11/2025 10:00,02/11/2025 13:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15100.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,02/11/2025 16:00,02/11/2025 13:00,02/11/2025 16:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15097.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,02/11/2025 19:00,02/11/2025 16:00,02/11/2025 19:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15090.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,03/11/2025 01:00,02/11/2025 19:00,03/11/2025 01:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15091.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,03/11/2025 07:00,03/11/2025 01:00,03/11/2025 07:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15094.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,03/11/2025 13:00,03/11/2025 07:00,03/11/2025 13:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15093.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,03/11/2025 19:00,03/11/2025 13:00,03/11/2025 19:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15091.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,04/11/2025 01:00,03/11/2025 19:00,04/11/2025 01:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15081.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,04/11/2025 07:00,04/11/2025 01:00,04/11/2025 07:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15073.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,04/11/2025 13:00,04/11/2025 07:00,04/11/2025 13:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15064.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,04/11/2025 19:00,04/11/2025 13:00,04/11/2025 19:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15061.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,05/11/2025 01:00,04/11/2025 19:00,05/11/2025 01:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15047.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,05/11/2025 07:00,05/11/2025 01:00,05/11/2025 07:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15030.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,05/11/2025 13:00,05/11/2025 07:00,05/11/2025 13:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15023.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,05/11/2025 19:00,05/11/2025 13:00,05/11/2025 19:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15014.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 01:00,05/11/2025 19:00,06/11/2025 01:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15020.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 07:00,06/11/2025 01:00,06/11/2025 07:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15011.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 13:00,06/11/2025 07:00,06/11/2025 13:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15020.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 15:00,06/11/2025 13:00,06/11/2025 15:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15035.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 17:00,06/11/2025 15:00,06/11/2025 17:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15057.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 19:00,06/11/2025 17:00,06/11/2025 19:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15100.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 20:00,06/11/2025 19:00,06/11/2025 20:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15157.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 21:00,06/11/2025 20:00,06/11/2025 21:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15240.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,06/11/2025 22:00,06/11/2025 21:00,06/11/2025 22:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15437.0,Trên BĐ1,1.0,153.0,154.5,156.0,158.63,2009,06/11/2025 23:00,06/11/2025 22:00,06/11/2025 23:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15728.0,Trên BĐ3,3.0,153.0,154.5,156.0,158.63,2009,07/11/2025 01:00,06/11/2025 23:00,07/11/2025 01:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15772.0,Trên BĐ3,3.0,153.0,154.5,156.0,158.63,2009,07/11/2025 02:00,07/11/2025 01:00,07/11/2025 02:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15802.0,Trên BĐ3,3.0,153.0,154.5,156.0,158.63,2009,07/11/2025 03:00,07/11/2025 02:00,07/11/2025 03:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15822.0,Trên BĐ3,3.0,153.0,154.5,156.0,158.63,2009,07/11/2025 05:00,07/11/2025 03:00,07/11/2025 05:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15829.0,Trên BĐ3,3.0,153.0,154.5,156.0,158.63,2009,07/11/2025 06:00,07/11/2025 05:00,07/11/2025 06:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15828.0,Trên BĐ3,3.0,153.0,154.5,156.0,158.63,2009,07/11/2025 07:00,07/11/2025 06:00,07/11/2025 07:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15825.0,Trên BĐ3,3.0,153.0,154.5,156.0,158.63,2009,07/11/2025 08:00,07/11/2025 07:00,07/11/2025 08:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15202.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,31/10/2025 01:00,31/10/2025 01:00,31/10/2025 01:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15198.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,31/10/2025 04:00,31/10/2025 01:00,31/10/2025 04:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15192.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,31/10/2025 07:00,31/10/2025 04:00,31/10/2025 07:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15183.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,31/10/2025 10:00,31/10/2025 07:00,31/10/2025 10:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15171.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,31/10/2025 13:00,31/10/2025 10:00,31/10/2025 13:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15159.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,31/10/2025 16:00,31/10/2025 13:00,31/10/2025 16:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15150.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,31/10/2025 19:00,31/10/2025 16:00,31/10/2025 19:00,108.44999694824219,13.399999618530273
71709,AyunPa,Gia Lai,Ba,15215.0,Bình thường,0.0,153.0,154.5,156.0,158.63,2009,01/11/2025 01:00,31/10/2025 19:00,01/11/2025 01:00,108.44999694824219,13.399999618530273
